,Total Generation,Total Generation Cost,Total Generation GHG Cost,Beaver Generation,Beaver Generation Cost,Beaver Generation GHG Cost,Beaver Generation Cost per MWh,Otter Generation,Otter Generation Cost,Otter Generation GHG Cost,Otter Generation Cost per MWh,Sea Lion Generation,Sea Lion Generation Cost,Sea Lion Generation GHG Cost,Sea Lion Generation Cost per MWh,Platypus Generation,Platypus Generation Cost,Platypus Generation GHG Cost,Platypus Generation Cost per MWh,Carty Generation,Carty Generation Cost,Carty Generation GHG Cost,Carty Generation Cost per MWh,Hoover Generation,Hoover Generation Cost,Hoover Generation GHG Cost,Hoover Generation Cost per MWh,Peaker Generation,Peaker Generation Cost,Peaker Generation GHG Cost,Peaker Generation Cost per MWh,Trusty Generation,Trusty Generation Cost,Trusty Generation GHG Cost,Trusty Generation Cost per MWh,Tetchy Generation,Tetchy Generation Cost,Tetchy Generation GHG Cost,Tetchy Generation Cost per MWh
2015-09-05 19:00:00,983.4134200000001,20177.8898864,3944.4877278000004,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,286.9872,8299.669823999999,1747.752048,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,146.42622,4088.2200623999997,891.7356798000001,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-05 20:00:00,1085.5667,23078.588964000002,4566.601203000001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,335.5667,9704.588964,2043.6012030000004,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-05 21:00:00,975.24351,19938.3654992,3894.7329759000004,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,275.5667,7969.388964000001,1678.2012030000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,149.67681,4178.9765351999995,911.5317729000001,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-05 22:00:00,968.08595,19681.045674,3851.1434355,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,218.08595,6307.045673999999,1328.1434355000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-05 23:00:00,1083.667278,23165.945879439998,4603.389478380001,55.581328,1749.70020544,386.84604287999997,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,278.08595,8042.245674,1693.5434355000004,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 00:00:00,927.00882,18534.172204399998,3600.9837138000003,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,218.08595,6307.045673999999,1328.1434355000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,158.92287,4437.126530399999,967.8402783,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 01:00:00,936.40688,18764.8869696,3658.217899200001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,186.40688,5390.886969599999,1135.2178992000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 02:00:00,987.60666,20245.5846072,3970.0245594000007,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,237.60666,6871.5846071999995,1447.0245594000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 03:00:00,997.13489,20521.1410188,4028.051480100001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,247.13489,7147.1410188,1505.0514801000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 04:00:00,1019.88738,21179.1430296,4166.614144200001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,269.88738,7805.1430296,1643.6141442000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 05:00:00,1010.2700600000001,20901.0101352,4108.044665400001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,260.27006,7527.010135199999,1585.0446654000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 06:00:00,902.80042,17840.4577864,3453.5545578,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,200.27006,5791.810135199999,1219.6446654000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,152.53036,4258.6476512,928.9098924000001,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 07:00:00,1026.890739,21424.22911012,4223.72459124,16.620679,523.2189749199999,115.67992584,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,260.27006,7527.010135199999,1585.0446654000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 08:00:00,949.16579,19134.9789168,3735.9196611,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,200.27006,5791.810135199999,1219.6446654000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,198.89573,5553.168781599999,1211.2749957,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 09:00:00,992.33325,20382.277589999998,3998.8094925000005,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,242.33325,7008.27759,1475.8094925,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 10:00:00,1020.90464,21208.5621888,4172.809257600001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,270.90464,7834.562188799999,1649.8092576000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 11:00:00,983.04953,20113.792407599998,3942.2716377000006,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,233.04953,6739.7924076,1419.2716377000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 12:00:00,1100.233401,23649.14066668,4705.67137986,57.183871,1800.1482590800001,397.99974216000004,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,293.04953,8474.992407599999,1784.6716377000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 13:00:00,898.8185100000001,17762.0623292,3429.3047259000004,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,233.04953,6739.7924076,1419.2716377000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,115.76898,3232.2699215999996,705.0330882000001,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 14:00:00,1013.97758,21008.2316136,4130.6234622,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,263.97758,7634.231613599999,1607.6234622000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 15:00:00,1074.971846,22774.73110728,4502.9435535600005,0.994266,31.29949368,6.92009136,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,323.97758,9369.4316136,1973.0234622000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 16:00:00,1136.297675,24551.6682042,4877.5713234,2.320095,73.0365906,16.147861199999998,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,383.97758,11104.631613599999,2338.4234622000004,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 17:00:00,831.074515,15926.2257322,3087.278624400001,81.074515,2552.2257322,564.2786244,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,0.0,0.0,0.0,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 18:00:00,1053.725811,22803.4224431,4595.905203900001,201.07451,6329.8255748,1399.4785896,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,100.0,2892.0,609.0000000000001,28.919999999999998,200.0,1000.0,0.0,5.0,2.651301,207.5968683,64.42661430000001,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 19:00:00,912.0838044,18164.36188452,3548.0364469200003,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,160.0,4627.2,974.4000000000001,28.919999999999998,200.0,1000.0,0.0,5.0,2.0838044,163.16188452,50.636446920000004,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 20:00:00,954.18779,19279.1108868,3766.5036411,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,204.18779,5905.1108868,1243.5036411,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 21:00:00,808.76896,15159.0171532,2880.9029664000004,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,144.18779,4169.9108868,878.1036411000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,114.58117,3199.1062663999996,697.7993253000001,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 22:00:00,1033.789043,21784.95833124,4320.52836198,79.601253,2505.84744444,554.02472088,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,204.18779,5905.1108868,1243.5036411,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-06 23:00:00,1056.863123,22357.730369639998,4428.92395878,42.675333,1343.41948284,297.02031768,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,264.18779,7640.3108868,1608.9036411000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 00:00:00,1000.00328,20604.0948576,4045.5199752000008,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,250.00328,7230.094857599999,1522.5199752,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 01:00:00,898.52243,17710.7495256,3427.5015987,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,190.00328,5494.894857599999,1157.1199752,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,158.51915,4425.854668,965.3816235,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 02:00:00,969.67691,19727.0562372,3860.8323819000007,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,219.67691,6353.0562371999995,1337.8323819000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 03:00:00,858.5950700000001,16565.6512644,3184.3439763,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,159.67691,4617.8562372,972.4323819000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,148.91816,4157.7950272,906.9115944000001,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 04:00:00,1093.805951,23827.9601475,4796.368078200001,120.0,3777.6,835.2,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,219.67691,6353.0562371999995,1337.8323819000002,28.919999999999998,200.0,1000.0,0.0,5.0,4.129041,323.3039103,100.3356963,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 05:00:00,992.1485299999999,20376.9354876,3997.6845477000006,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,242.14853,7002.9354876,1474.6845477000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 06:00:00,1092.263996,23374.97035728,4642.288191060001,40.115466,1262.8348696799999,279.20364336,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,302.14853,8738.135487599999,1840.0845477000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 07:00:00,1050.00248,22050.071721599998,4350.0151032,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,300.00248,8676.0717216,1827.0151032,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 08:00:00,1013.9568899999999,21007.6332588,4130.4974601,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,263.95689,7633.6332588,1607.4974601000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 09:00:00,1067.43867,22554.3263364,4456.201500300001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,317.43867,9180.3263364,1933.2015003000004,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 10:00:00,887.8341,17510.3498712,3379.4656449000004,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,230.39543,6073.2235348,1202.6641446,26.36,0.0,0.0,0.0,53.2,257.43867,7445.1263364,1567.8015003000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,100.0,2792.0,609.0000000000001,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 11:00:00,1073.367598,22740.96898984,4497.4668391800005,5.928928,186.64265344,41.26533888,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,317.43867,9180.3263364,1933.2015003000004,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 12:00:00,1089.58855,23194.900866,4591.0942695,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,339.58855,9820.900866,2068.0942695000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 13:00:00,1010.5497399999999,20928.137290799998,4109.747916600001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,279.58855,8085.700865999999,1702.6942695000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,180.96119,5052.436424799999,1102.0536471,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 14:00:00,974.31871,19861.2970932,3889.100943900001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,224.31871,6487.2970932,1366.1009439000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 15:00:00,973.89023,19848.9054516,3886.491500700001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,223.89023,6474.9054516,1363.4915007000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 16:00:00,1006.16004,20782.1483568,4083.0146436000005,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,256.16004,7408.148356799999,1560.0146436,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 17:00:00,988.52338,20272.0961496,3975.6073842000005,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,238.52338,6898.0961496,1452.6073842000003,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 18:00:00,1085.722965,23178.3390854,4599.9164958,37.199585,1171.0429358,258.9091116,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,298.52338,8633.296149599999,1818.0073842000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 19:00:00,1011.6831199999999,20941.8758304,4116.650200800001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,261.68312,7567.875830399998,1593.6502008,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 20:00:00,966.5998099999999,19638.0665052,3842.0928429000005,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,216.59981,6264.0665051999995,1319.0928429,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 21:00:00,975.61623,19898.8213716,3897.002840700001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,225.61623,6524.8213716,1374.0028407000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 22:00:00,1128.65183,24562.7820596,4909.9306167,93.0356,2928.7606880000003,647.527776,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,285.61623,8260.021371599998,1739.4028407,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-07 23:00:00,992.73186,20393.8053912,4001.2370274000004,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,242.73186,7019.8053912,1478.2370274000002,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 00:00:00,965.60025,19609.159229999997,3836.0055225000006,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,215.60025,6235.159229999999,1313.0055225,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 01:00:00,985.82404,20194.0312368,3959.1684036000006,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,235.82404,6820.0312367999995,1436.1684036000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 02:00:00,1114.262847,24083.68488116,4800.90250032,68.438807,2154.45364436,476.33409672,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,295.82404,8555.2312368,1801.5684036000005,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 03:00:00,980.53287,20046.3017704,3926.945178300001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,235.82404,6820.0312367999995,1436.1684036000001,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,194.70883,5436.2705336,1185.7767747000003,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 04:00:00,1049.1906549999999,22035.212277,4348.000044000001,3.366615,105.9810402,23.4316404,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,295.82404,8555.2312368,1801.5684036000005,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 05:00:00,1064.71406,22475.530615199998,4439.608625400001,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,314.71406,9101.5306152,1916.6086254000004,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 06:00:00,1000.34774,20618.422960800002,4047.6177366000006,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,254.71406,7366.3306152,1551.2086254,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,195.63368,5462.0923456,1191.4091112,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 07:00:00,1055.84445,22219.021494,4385.5927005,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,305.84445,8845.021493999999,1862.5927005,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 08:00:00,1217.5392299999999,27155.5731684,5458.7883693,101.69478,3201.3516744,707.7956687999999,31.48,0.0,0.0,0.0,58.224999999999994,250.0,6590.0,1305.0000000000002,26.36,0.0,0.0,0.0,53.2,365.84445,10580.221494,2227.9927005000004,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5584.0,1218.0000000000002,27.919999999999998,100.0,200.0,0.0,2.0
2015-09-08 09:00:00,846.14584,16379.3661344,3116.9659563000005,0.0,0.0,0.0,31.48,0.0,0.0,0.0,58.224999999999994,240.30139,6334.3446404,1254.3732558000002,26.36,0.0,0.0,0.0,53.2,305.84445,8845.021493999999,1862.5927005,28.919999999999998,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,0.0,0.0,0.0,27.919999999999998,100.0,200.0,0.0,2.0
